Time(s),Input(v),Output(v),Output(m)
81.8,5,10,4130.256
81.9,5,10,4136.349
82,5,10,4142.442
82.1,5,10,4148.534
82.2,5,10,4154.627
82.3,5,10,4160.721
82.4,5,10,4166.814
82.5,5,10,4172.907
82.6,5,10,4179.001
82.7,5,10,4185.094
82.8,5,10,4191.188
82.9,5,10,4197.282
83,5,10,4203.376
83.1,5,10,4209.47
83.2,5,10,4215.564
83.3,5,10,4221.659
83.4,5,10,4227.753
83.5,5,10,4233.848
83.6,5,10,4239.943
83.7,5,10,4246.038
83.8,5,10,4252.133
83.9,5,10,4258.228
84,5,10,4264.323
84.1,5,10,4270.419
84.2,5,10,4276.514
84.3,5,10,4282.61
84.4,5,10,4288.706
84.5,5,10,4294.802
84.6,5,10,4300.898
84.7,5,10,4306.994
84.8,5,10,4313.09
84.9,5,10,4319.186
85,5,10,4325.283
85.1,5,10,4331.379
85.2,5,10,4337.476
85.3,5,10,4343.573
85.4,5,10,4349.67
85.5,5,10,4355.767
85.6,5,10,4361.864
85.7,5,10,4367.961
85.8,5,10,4374.058
85.9,5,10,4380.156
86,5,10,4386.253
86.1,5,10,4392.351
86.2,5,10,4398.449
86.3,5,10,4404.546
86.4,5,10,4410.644
86.5,5,10,4416.742
86.6,5,10,4422.84
86.7,5,10,4428.939
86.8,5,10,4435.037
86.9,5,10,4441.136
87,5,10,4447.234
87.1,5,10,4453.333
87.2,5,10,4459.431
87.3,5,10,4465.53
87.4,5,10,4471.629
87.5,5,10,4477.728
87.6,5,10,4483.827
87.7,5,10,4489.927
87.8,5,10,4496.026
87.9,5,10,4502.125
88,5,10,4508.225
88.1,5,10,4514.324
88.2,5,10,4520.424
88.3,5,10,4526.524
88.4,5,10,4532.624
88.5,5,10,4538.724
88.6,5,10,4544.824
88.7,5,10,4550.924
88.8,5,10,4557.024
88.9,5,10,4563.124
89,5,10,4569.224
89.1,5,10,4575.325
89.2,5,10,4581.425
89.3,5,10,4587.526
89.4,5,10,4593.627
89.5,5,10,4599.728
89.6,5,10,4605.828
89.7,5,10,4611.929
89.8,5,10,4618.03
89.9,5,10,4624.131
90,5,10,4630.233
90.1,5,10,4636.334
90.2,5,10,4642.435
90.3,5,10,4648.537
90.4,5,10,4654.638
